id,target
205,100231.65
206,55048.914
207,816.80585
208,276853.16
209,1707.6576
210,614564.94
211,104294.86
212,90759.76
213,1193.3788
214,152652.0
215,17924.877
216,7220712.0
217,57655.23
218,24366.361
219,131679.6
220,2751764.0
221,166002.31
222,45931.934
223,173928.5
224,25296.168
225,169055.25
226,796.6145
227,16115.151
228,461036.66
229,663423.56
230,480390.4
231,19547.361
232,119759.336
233,29170.088
234,309433.53
235,126193.39
236,640253.06
237,255399.75
238,58635.105
239,9940.702
240,65808.695
241,150825.48
242,104533.055
243,180555.98
244,123537.484
245,50409.38
246,276629.38
247,27157.336
248,1530840.6
249,218813.69
250,7655.314
251,190088.55
252,214649.17
253,307280.06
254,65540.56
255,99158440.0
256,101588.85
257,48729.098
258,100923.03
259,273632.16
260,29438.975
261,29328.729
262,161246.23
263,277896.47
264,90269.875
265,13975.007
266,55184.164
267,378758.94
268,57891.543
269,35942.727
270,171343.53
271,188175.02
272,109755.86
273,163975.23
274,15084216.0
275,202475.1
276,60985.793
277,173248.1
278,721772.5
279,25834.232
280,74905.445
281,9136379.0
282,90498.38
283,40489.777
284,1150.2758
285,218634.7
286,196573.36
287,184647.14
288,328160.3
289,155998.22
290,29875.307
291,117486.76
292,142513.08
293,171826.27
294,34076.18
295,7936.9106
296,154921.58
297,933413.75
298,140107.45
299,178627.81
300,719689.9
301,37662.996
302,23589.71
303,2569.5369
304,272833.5
305,143513.08
306,147356.05
307,76704.33
308,75087.97
309,407674.66
310,1262134.9
311,899622.06
312,5945.2354
313,46321.65
314,884829.56
315,73808.58
316,186263.14
317,37084.34
318,545302.0
319,38675.42
320,152211.23
321,2035.6537
322,338681.25
323,295143.84
324,2934.781
325,164827.22
326,190093.62
327,916096.06
328,11964617.0
329,604185.9
330,171559.53
331,439413.06
332,20214.648
333,7837.155
334,50951.047
335,57841.984
336,234842.9
337,29883.627
338,72550.43
339,3211.5415
340,834430.75
341,463897.7
342,71062.93
343,33634.04
344,447540.78
345,232212.72
346,1862.1077
347,322865.34
348,277551.34
349,196530.62
350,65014.27
351,51320.168
352,281182.97
353,19641.172
354,32300772.0
355,4905246.5
356,26801.205
357,63708.863
358,212862.6
359,173213.56
360,3204.94
361,718209.56
362,354560.1
363,185063.72
364,384232.6
365,62458.016
366,44604.277
367,10799.985
368,1519512.9
369,43775.793
370,2484.8972
371,201330.39
372,252699.8
373,119611.516
374,84172.89
375,201478.1
376,754294.0
377,22579.055
378,156760.9
379,512271.6
380,4407337.0
381,494814.56
382,383410.1
383,218653.06
384,64365.438
385,193633.39
386,120696.32
387,107328.125
388,138146.83
389,54891.117
390,38747.008
391,47724.496
392,57891.543
393,104220.79
394,45028.008
395,7518.7
396,1391640.0
397,287934.78
398,92686.14
399,1419714.4
400,22018.514
401,16489.674
402,8545.287
403,69247.47
404,15746.011
405,304274.12
406,209635.22
407,75184.85
408,199958.98
409,134946.38
410,238303.55
411,31731.846
412,42627.01
413,158895.81
414,19382.326
415,878438.75
416,456464.8
417,286773.94
418,84934.02
419,9705982.0
420,354330.6
421,6248.718
422,207293.28
423,21296.457
424,1529.7152
425,154851.56
426,286885.53
427,74395.63
428,401504.7
429,221830.28
430,30202.754
431,56404.93
432,207607.45
433,189105.83
434,111380.77
435,228637.88
436,23403.604
437,109186.56
438,492417.03
439,6853.3564
440,77220.61
441,1607282.8
442,517381.16
443,522742.06
444,181657.75
445,248741.94
446,404827.44
447,295440.66
448,66810.89
449,71944.03
450,137966.31
451,77994.11
452,152617.64
453,253795.06
454,28974.701
455,217508.55
456,209682.8
457,165294.73
458,1115767.1
459,192694.44
460,23403.201
461,106842.42
462,374710.6
463,78796.555
464,101217.88
465,41275.08
466,126978.2
467,89454.19
468,86092.22
469,1140626.6
470,251918.25
471,41997.277
472,5018.3906
473,25500.072
474,273111.78
475,13753.134
476,232117.52
477,398522.28
478,42381.28
479,64562.785
480,3181.2048
481,20131.514
482,139014.06
483,148192.03
484,28485.266
485,62439.08
486,1663.774
487,47658.406
488,475100.3
489,20069.172
490,31838.822
491,137935.4
492,863512.75
493,45507.812
494,99181.41
495,187300.39
496,54000.27
497,215833.38
498,81171.11
499,111153.9
500,33986.082
501,14518.864
502,261993.05
503,32082.12
504,32759.861
505,967.84705
506,309525.62
507,290416.5
508,310130.16
509,616243.44
510,68597.86
511,311534.66
512,14679.712
513,27177.104
514,133050.62
515,40375.137
516,1328754.5
517,119144.055
518,2453590.0
519,243261.52
520,396961.75
521,251544.7
522,520242.44
523,189031.36
524,54179.89
525,42019.832
526,47148.957
527,127550.22
528,286839.84
529,53691.387
530,24072.299
531,550775.7
532,108704.88
533,159113.11
534,30710.479
535,50687.344
536,62693.926
537,48343.47
538,16405.875
539,263219.97
540,146053.64
541,250876.3
542,12893.741
543,38383.004
544,3166.2422
545,26807.904
546,128790.39
547,539657.75
548,784620.0
549,249478.4
550,171590.3
551,500985.44
552,199969.66
553,54740.715
554,55512.434
555,88958.29
556,199082.75
557,80137.11
558,268017.38
559,5498243.5
560,20924.66
561,173085.27
562,49819.324
563,323481.75
564,502749.16
565,236705.58
566,5428298.0
567,162313.58
568,199605.94
569,87098.0
570,373642.56
571,45643.816
572,147944.78
573,757208.7
574,95883.86
575,407256.94
576,101394.305
577,175549.61
578,46295.28
579,13406.629
580,22028.26
581,116894.305
582,86388.71
583,113262.7
584,12601.066
585,189695.03
586,246361.52
587,114990.625
588,64744.37
589,105106.34
590,432751.2
591,5835.85
592,179251.55
593,182723.55
594,7348.199
595,14643.704
596,252194.45
597,30886.479
598,642396.1
599,26428.64
600,429263.53
601,200184.7
602,11664.114
603,86744.62
604,264989.84
605,1768709.4
606,397759.84
607,414927.53
608,301888.38
609,381191.2
610,12839.072
611,487690.28
612,144927.53
613,5616.394
614,856434.2
615,478251.53
616,81143.63
617,246367.86
618,190029.1
619,100401.08
620,493279.06
621,65243.84
622,11717.803
623,208058.17
624,25511.773
625,7422.0825
626,323277.6
627,36366.906
628,2804.5515
629,101872.44
630,213477.98
631,1739429.2
632,323481.75
633,239777.36
634,224420.11
635,160409.55
636,39843.363
637,128315.57
638,590554.2
639,356.0779
640,104122.734
641,239665.33
642,2142.6416
643,138652.08
644,251974.48
645,156816.67
646,218204.56
647,534439.3
648,33734.88
649,12444.107
650,152558.56
651,123750.914
652,100750.51
653,109750.836
654,57187.89
655,351067.56
656,57015.965
657,90585.77
658,963379.75
659,424185.16
660,1509604.4
661,157413.62
662,430753.38
663,406928.88
664,375980.97
665,1014057.94
666,2029.8127
667,251164.05
668,58364.58
669,122719.5
670,227652.03
671,445628.06
672,906716.75
673,310165.94
674,346672.22
675,139236.84
676,216887.14
677,301245.3
678,1156654.6
679,161240.69
680,615.7835
681,155424.12
682,39596.23
683,19986.809
684,229429.0
685,101821.445
686,471839.78
687,289467.8
688,118159.16
689,9066.324
690,39425.797
691,41898.543
692,35248.79
693,38218.34
694,141856.52
695,240394.88
696,44947.387
697,137546.58
698,22966.508
699,127971.19
700,3059637.8
701,252711.36
702,54481.555
703,92216.73
704,487616.34
705,153527.98
706,9716.008
707,26411.355
708,701689.3
709,227687.64
710,193518.0
711,38175.39
712,95088.61
713,1457.012
714,24460.1
715,191627.12
716,270826.22
717,136538.78
718,98085.09
719,142307.33
720,119348.19
721,120483.336
722,98379.72
723,119976.19
724,32518.805
725,187283.78
726,12403.772
727,347548.12
728,13037.53
729,291493.97
730,200176.88
731,106387.11
732,212601.3
733,43191.777
734,4809806.0
735,2397.2432
736,90543.36
737,450227.03
738,10429.903
739,265985.4
740,112316.78
741,8163.5425
742,654310.8
743,220537.23
744,162482.08
745,11890294.0
746,274181.5
747,535737.5
748,104138.02
749,12599.648
750,134892.2
751,7246.4077
752,136860.92
753,71190.26
754,259924.45
755,3972.0662
756,929458.2
757,239622.14
758,116104.14
759,247738.86
760,298686.72
761,133018.9
762,130880.83
763,211803.55
764,1736.3793
765,523082.66
766,929963.6
767,161652.25
768,402804.47
769,612226.75
770,281.77686
771,125230.086
772,233575.34
773,661990.2
774,3817.256
775,944804.8
776,151560.28
777,190367.56
778,404089.56
779,195179.62
780,6880.853
781,8101.9062
782,630424.2
783,209861.45
784,76332.234
785,72151.74
786,48129.6
787,304165.34
788,39912.164
789,248732.45
790,159088.98
791,200298.7
792,921907.7
793,211744.16
794,55623.35
795,210174.11
796,80282.22
797,3064.5864
798,65273.773
799,446990.94
800,189605.69
801,178323.14
802,53198.863
803,2454.5303
804,83096.69
805,150825.48
806,71128.7
807,88396.99
808,1837189.4
809,15565.729
810,396852.38
811,248779.42
812,139427.52
813,223851.53
814,212053.34
815,110904.96
816,94346.27
817,35661.07
818,104850.45
819,182460.77
820,174221.5
821,102891.305
822,111529.69
823,171833.64
824,35187.863
825,312805.88
826,440.2651
827,382911.3
828,204426.22
829,343707.44
830,52764.527
831,62476.78
832,36356.504
833,255215.44
834,184431.38
835,271877.12
836,265847.7
837,6513.253
838,64832.605
839,678279.8
840,115044.484
841,133976.3
842,861170.56
843,455954.47
844,22542.004
845,253154.72
846,1291056.8
847,954975.1
848,47672.316
849,28338.43
850,839692.25
851,295275.88
852,215019.39
853,624013.75
854,41341.027
855,33450.293
856,74750.734
857,519326.88
858,6633.4033
859,840544.7
860,8700.153
861,43134.434
862,100233.945
863,21209.379
864,295954.2
865,27591.988
866,394204.38
867,196.85298
868,172995.33
869,48137.176
870,416995.5
871,368038.2
872,840966.44
873,294234.12
874,1706084.9
875,1458264.9
876,5807.962
877,348575.47
878,12710.436
879,1696442.8
880,69230.3
881,67948.12
882,102091.85
883,25678.396
884,5345.5645
885,62359.633
886,54480.566
887,183430.12
888,244963.78
889,5885.838
890,8486.951
891,298910.4
892,1016860.56
893,169361.2
894,587492.2
895,90746.516
896,116529.445
897,168782.83
898,176524.84
899,36896.63
900,667329.9
901,15166.702
902,183201.11
903,464992.6
904,180420.0
905,9620.668
906,30903.273
907,70074210.0
908,63518.066
909,29803.25
910,51491.46
911,133732.98
912,14844.182
913,33844.703
914,47170.14
915,225680.39
916,185063.72
917,79589.26
918,6078.0547
919,5820.0405
920,141101.2
921,17832.256
922,22743.416
923,8646653.0
924,52731.93
925,513176.7
926,316935.94
927,84427.18
928,218376.11
929,532026.8
930,12555.551
931,307219.97
932,671446.1
933,95597.71
934,92094.56
935,210793.77
936,190436.39
937,47791.04
938,1660.033
939,103232.85
940,478786.4
941,668370.56
942,518823.44
943,61017.09
944,182723.55
945,273769.2
946,342621.9
947,88499.15
948,133905.02
949,13340.291
950,185204.8
951,189780.08
952,49254.586
953,30021.543
954,54179.89
955,115663.3
956,160932.67
957,375844.38
958,1804869.1
959,27170.133
960,746.8774
961,403830.28
962,199320.78
963,11589.042
964,117378.91
965,133077.02
966,238479.97
967,41531.977
968,154488.98
969,31821.883
970,82958.12
971,11553.318
972,112740.57
973,131657.25
974,86144.37
975,61297.75
976,240792.5
977,166828.38
978,116697.6
979,110531.38
980,22889.93
981,23947.457
982,23891.475
983,1171.1469
984,73212.61
985,267263.62
986,1626846.4
987,58131.49
988,106838.14
989,198610.17
990,24038.965
991,175790.36
992,161228.55
993,966822.94
994,221642.5
995,74610.85
996,35715.324
997,3073.0852
998,15798.389
999,1412560.6
1000,6576.9355
1001,7535.0107
1002,148906.47
1003,160077.92
1004,118040.664
1005,249109.19
1006,154815.53
1007,321942.34
1008,207540.75
1009,232092.06
1010,151449.02
1011,332131.5
1012,258374.11
1013,132856.5
1014,89362.78
1015,175545.6
1016,224682.23
1017,239080.02
1018,72550.43
1019,346073.66
1020,344061.66
1021,332564.12
1022,244636.7
1023,53880.46
1024,106636.18
1025,2346.9978
1026,8357.757
1027,56061.81
1028,4329.523
1029,19598.809
1030,48007.2
1031,501953.88
1032,354142.75
1033,155218.97
1034,57652.918
1035,143082.73
1036,12594.53
1037,4841403.5
1038,186759.23
1039,324825.28
1040,258023.22
1041,68179.46
1042,379781.84
1043,105854.875
1044,77827.52
1045,32740.027
1046,210371.42
1047,113511.31
1048,446918.5
1049,609670.06
1050,5465772.0
1051,27085.17
1052,12257.184
1053,77336.69
1054,10253.244
1055,955679.4
1056,918.2502
1057,165425.94
1058,46495.9
1059,36671.652
1060,250828.69
1061,28691.305
1062,16488.227
1063,205894.61
1064,213709.17
1065,52369.28
1066,17159.84
1067,22442.385
1068,112535.94
1069,53440.66
1070,64897.496
1071,15449.509
1072,285316.94
1073,135112.5
1074,406620.47
1075,1267688.8
1076,907427.9
1077,530373.8
1078,137072.28
1079,299548.22
1080,102382.31
1081,120263.95
1082,82405.6
1083,83883.836
1084,931191.9
1085,54009.54
1086,447.179
1087,33275.832
1088,595150.75
1089,1243081.8
1090,5675.3784
1091,54179.89
1092,292330.78
1093,306713.53
1094,548734.6
1095,152568.75
1096,333384.7
1097,19771.209
1098,187164.33
1099,274797.97
1100,844656.56
1101,61837.883
1102,222205.25
1103,1316717.8
1104,1751427.4
1105,1412067.6
1106,232168.88
1107,87367.625
1108,60921.324
1109,148181.58
1110,127898.23
1111,331261.9
1112,120652.7
1113,12787.806
1114,113027.8
1115,731815.75
1116,222795.36
1117,31397.49
1118,28857.027
1119,144552.9
1120,34399.176
1121,25840.367
1122,656012.8
1123,22409.574
1124,358334.03
1125,1287357.2
1126,527850.3
1127,210677.2
1128,274680.6
1129,13412.384
1130,252397.77
1131,2422825.0
1132,26640.174
1133,94232.07
1134,15261.278
1135,798651.4
1136,15569.426
1137,90562.62
1138,13753.187
1139,5252022.5
1140,7661.033
1141,75667.16
1142,216806.7
1143,179943.16
1144,1003008.75
1145,353120.22
1146,104098.01
1147,8326.384
1148,14758.719
1149,196499.33
1150,105187.67
1151,412534.9
1152,40202.31
1153,16921.602
1154,198262.34
1155,333898.56
1156,13166.187
1157,1316.0823
1158,236226.58
1159,334436.5
1160,3280033.8
1161,603662.3
1162,171569.19
1163,143490.1
1164,270986.66
1165,58912.562
1166,232397.05
1167,7294.318
1168,112048.88
1169,626475.2
1170,1582634.4
1171,209532.28
1172,24192.625
1173,55482.316
1174,783.11224
1175,36417.785
1176,331381.66
1177,118003.75
1178,293859.2
1179,136606.12
1180,1001458.44
1181,90817.24
1182,54556.22
1183,187200.2
1184,893828.2
1185,244123.28
1186,73111.85
1187,17944.822
1188,586962.4
1189,221498.81
1190,274594.94
1191,18396.816
1192,1412552.5
1193,57853.406
1194,21501.562
1195,32598.328
1196,290396.03
1197,39288.906
1198,96184.17
1199,427833.5
1200,19519.564
1201,15837.159
1202,4026.77
1203,4524.3013
1204,777832.75
1205,592432.06
1206,758284.7
1207,1568214.0
1208,304796.6
1209,144935.14
1210,176369.19
1211,564383.06
1212,412870.22
1213,212189.3
1214,30333.87
1215,251167.16
1216,240158.62
1217,45723.37
1218,1029.0903
1219,74345.625
1220,210860.52
1221,93618.76
1222,192930.9
1223,346073.66
1224,120553.91
1225,163467.95
1226,394085.22
1227,6335.318
1228,1186305.0
1229,289843.5
1230,131856.9
1231,209427.39
1232,195140.72
1233,57538.613
1234,120631.88
1235,24410.182
1236,48312.77
1237,1981019.4
1238,928203.94
1239,105576.51
1240,184290.72
1241,8678.97
1242,198271.05
1243,4359905.0
1244,300421.62
1245,595150.75
1246,102880.41
1247,216839.98
1248,167798.52
1249,26357.984
1250,2276.1675
1251,169129.42
1252,1389714.2
1253,64141.9
1254,159976.75
1255,86863.24
1256,40389.117
1257,1640735.1
1258,40868.457
1259,107144.45
1260,192210.08
1261,213409.17
1262,116184.12
1263,14316.225
1264,274530.0
1265,15696985.0
1266,348494.38
1267,217899.92
1268,75278.125
1269,64997.406
1270,232717.3
1271,281375.03
1272,147961.56
1273,427833.5
1274,389152.78
1275,105147.76
1276,64913.777
1277,2166.4111
1278,7400.96
1279,105619.31
1280,45790.008
1281,85043.2
1282,35628.266
1283,105459.48
1284,12057.405
1285,851300.75
1286,26339.59
1287,1181689.0
1288,467050.78
1289,17693.307
1290,189388.64
1291,44338.99
1292,5540.666
1293,9925.572
1294,24029.43
1295,118902.84
1296,12621.357
1297,502813.4
1298,366516.28
1299,26040.088
1300,5339.439
1301,31401.232
1302,51814.465
1303,1097420.6
1304,139255.03
1305,70462.99
1306,101596.89
1307,19598.809
1308,23912.994
1309,89977.22
1310,57706.277
1311,171482.0
1312,113578.984
1313,182810.86
1314,57740.63
1315,250840.89
1316,88083.27
1317,157621.53
1318,104614.63
1319,199735.23
1320,288978.75
1321,196022.97
1322,33167.98
1323,88340.02
1324,1917.5815
1325,193097.48
1326,69472.57
1327,98493.97
1328,7475.6235
1329,325364.12
1330,646149.06
1331,1209728.1
1332,19180.965
1333,43156.324
1334,208709.42
1335,9792.882
1336,81391.96
1337,221110.25
1338,285528.44
1339,43510.16
1340,168663.12
1341,212358.73
1342,246066.6
1343,113188.95
1344,287981.2
1345,160303.27
1346,333875.62
1347,147272.17
1348,197472.62
1349,18959.496
1350,3185882.8
