id,target
908,47.86073
909,16.105688
910,47.361927
911,20.03547
912,25.440845
913,29.20744
914,18.632605
915,37.65468
916,16.629108
917,17.07813
918,11.629641
919,25.574974
920,43.492443
921,53.663612
922,37.871056
923,154.54982
924,37.51213
925,18.9013
926,19.953665
927,34.663906
928,22.785717
929,17.954695
930,45.265667
931,19.350819
932,19.032495
933,27.773254
934,36.376335
935,68.64843
936,14.083887
937,18.93913
938,21.981714
939,14.113831
940,22.760693
941,31.875751
942,44.336834
943,22.525352
944,17.76833
945,19.110579
946,129.69641
947,12.982931
948,19.817068
949,475.9228
950,35.21072
951,13.908276
952,22.020985
953,40.283092
954,22.342026
955,34.947247
956,210.853
957,31.254055
958,32.151363
959,32.028835
960,39.270046
961,18.599222
962,18.930807
963,8.655581
964,39.523262
965,14.7988825
966,16.57257
967,27.270344
968,38.383305
969,16.670734
970,151.68451
971,125.21767
972,30.444942
973,44.427406
974,21.241358
975,22.456068
976,14.175737
977,51.566223
978,28.640045
979,36.867275
980,38.82028
981,33.961464
982,32.695145
983,27.115088
984,26.894657
985,14.720859
986,81.37611
987,110.31003
988,10.090825
989,16.719172
990,31.676983
991,31.363693
992,70.613335
993,203.02579
994,26.715166
995,23.688726
996,16.396236
997,23.60627
998,65.50294
999,24.807064
1000,97.624435
1001,45.402462
1002,38.110153
1003,42.390697
1004,44.248135
1005,20.188093
1006,17.339596
1007,17.802229
1008,17.743551
1009,18.683289
1010,60.558178
1011,19.755651
1012,90.51255
1013,40.679733
1014,35.09097
1015,22.131804
1016,18.822636
1017,17.898628
1018,26.772608
1019,22.986448
1020,54.909462
1021,21.293205
1022,17.973373
1023,86.83663
1024,57.058685
1025,27.653357
1026,18.915213
1027,17.057173
1028,31.886845
1029,97.32983
1030,28.857527
1031,41.4704
1032,21.112108
1033,19.198374
1034,22.434698
1035,33.773266
1036,253.72536
1037,52.469807
1038,212.51866
1039,135.83066
1040,36.184578
1041,37.528214
1042,18.596357
1043,14.032082
1044,70.6591
1045,17.271894
1046,17.554707
1047,28.620964
1048,31.615162
1049,92.56012
1050,35.943756
1051,19.128351
1052,115.39887
1053,30.496744
1054,69.903694
1055,135.26654
1056,1107.4869
1057,21.071394
1058,31.476955
1059,16.23587
1060,24.641825
1061,43.67449
1062,23.845123
1063,14.742373
1064,23.636236
1065,47.12566
1066,41.833996
1067,21.98086
1068,30.12486
1069,13.975752
1070,32.184402
1071,19.37126
1072,60.45588
1073,14.957511
1074,34.787956
1075,26.818493
1076,28.011663
1077,24.528328
1078,12.5272875
1079,41.293884
1080,38.2557
1081,28.396492
1082,26.10629
1083,23.353912
1084,55.174095
1085,32.311806
1086,54.06356
1087,16.274353
1088,26.574802
1089,144.4277
1090,20.770626
1091,22.342026
1092,20.722828
1093,98.87163
1094,170.14186
1095,17.993292
1096,34.018333
1097,110.29639
1098,73.84192
1099,40.187828
1100,26.584291
1101,36.27947
1102,20.437643
1103,26.052652
1104,50.778908
1105,159.40686
1106,16.254858
1107,26.386065
1108,44.38645
1109,28.550566
1110,21.72955
1111,77.52598
1112,39.563366
1113,135.4296
1114,182.14934
1115,27.886875
1116,18.142231
1117,26.504074
1118,27.063587
1119,21.642199
1120,17.890785
1121,33.648445
1122,196.6724
1123,136.76437
1124,20.976824
1125,196.27315
1126,73.49378
1127,67.456345
1128,20.43321
1129,92.42322
1130,35.58372
1131,60.575294
1132,84.88794
1133,12.757501
1134,57.866356
1135,36.44969
1136,29.013515
1137,40.957417
1138,21.828033
1139,32.174175
1140,12.949091
1141,29.18002
1142,21.08916
1143,10.303395
1144,68.2883
1145,18.806555
1146,14.139797
1147,63.22528
1148,33.956715
1149,15.982948
1150,12.763957
1151,34.39574
1152,27.611675
1153,94.82201
1154,47.111286
1155,79.58494
1156,40.7778
1157,20.273273
1158,21.33559
1159,18.5145
1160,62.63705
1161,48.8243
1162,15.4746895
1163,13.837212
1164,41.356236
1165,41.202606
1166,30.4585
1167,18.218658
1168,36.258144
1169,37.379982
1170,54.09597
1171,42.49343
1172,30.817705
1173,24.08784
1174,39.871384
1175,18.566591
1176,22.809519
1177,48.177963
1178,22.386858
1179,19.320148
1180,40.806698
1181,46.599842
1182,18.990913
1183,19.978514
1184,75.86917
1185,17.960793
1186,15.745132
1187,23.798218
1188,22.063131
1189,19.92695
1190,34.364758
1191,19.274866
1192,195.39857
1193,26.227282
1194,24.917547
1195,23.996586
1196,14.090268
1197,15.295811
1198,23.761812
1199,18.96596
1200,21.904089
1201,26.448555
1202,112.60289
1203,47.357407
1204,22.516779
1205,22.121498
1206,22.781406
1207,34.65831
1208,18.84817
1209,20.668045
1210,18.305212
1211,1082.6808
1212,50.192833
1213,17.339712
1214,20.545599
1215,93.630844
1216,22.087894
1217,161.54266
1218,28.847605
1219,26.632942
1220,19.278454
1221,26.27209
1222,23.58197
1223,22.986448
1224,22.105785
1225,65.224686
1226,44.698734
1227,31.824516
1228,34.32964
1229,20.883757
1230,33.50591
1231,18.63798
1232,49.956318
1233,25.498545
1234,28.40674
1235,16.196695
1236,34.970463
1237,60.18497
1238,55.995
1239,28.272017
1240,21.190964
1241,76.002815
1242,27.564713
1243,40.82578
1244,41.932884
1245,26.574802
1246,35.32824
1247,61.58879
1248,78.964226
1249,20.446604
1250,29.504017
1251,16.464731
1252,89.45899
1253,32.951664
1254,33.18402
1255,47.526028
1256,46.038895
1257,55.52803
1258,23.92121
1259,13.57704
1260,25.40661
1261,17.862225
1262,26.535358
1263,242.25183
1264,19.201962
1265,41.601074
1266,11.385211
1267,18.507364
1268,157.13919
1269,37.996223
1270,44.621735
1271,19.523071
1272,35.079594
1273,18.96596
1274,21.175236
1275,125.506584
1276,22.622608
1277,54.2479
1278,25.298237
1279,10.098826
1280,20.284592
1281,22.291378
1282,24.73687
1283,36.101547
1284,22.416277
1285,76.52191
1286,28.43371
1287,264.9284
1288,59.247906
1289,18.551407
1290,24.406775
1291,22.223894
1292,24.07356
1293,126.28133
1294,30.411867
1295,27.957603
1296,31.533886
1297,26.649271
1298,17.627153
1299,35.077076
1300,21.560028
1301,16.250313
1302,28.722458
1303,54.511284
1304,29.277357
1305,34.833984
1306,28.072493
1307,97.32983
1308,46.181957
1309,87.400345
1310,63.74997
1311,29.520144
1312,44.292355
1313,46.75439
1314,20.545322
1315,20.942432
1316,16.212877
1317,39.888508
1318,12.913654
1319,19.212286
1320,18.463907
1321,58.243298
1322,21.565699
1323,27.574324
1324,17.933878
1325,37.836468
1326,61.290432
1327,29.854988
1328,96.521454
1329,49.547394
1330,86.720276
1331,36.54518
1332,32.686615
1333,21.971262
1334,17.995714
1335,19.178823
1336,33.781025
1337,30.941826
1338,19.803211
1339,25.910152
1340,16.779545
1341,18.336235
1342,14.792759
1343,28.488407
1344,102.34092
1345,39.93355
1346,51.239376
1347,30.090618
1348,316.96262
1349,15.432837
1350,30.496864
